Program Stream,Province/Territory,Employer,Address,Occupation,Code,Job Title,Incorporate Status,Approved LMIAs,Approved Positions,Quarter
   Low Wage,Saskatchewan,102069564 Saskatchewan Inc,"Weyburn, SK S4H 3A1","6711-Food counter attendants, kitchen helpers and related support occupations",6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,1.0,1.0,3
   Low Wage,Saskatchewan,102098973 Saskatchewan Inc.,"Morse, SK S0H 3C0",6211-Retail sales supervisors,6211,Retail sales supervisors,Unknown,1.0,1.0,3
   Low Wage,Saskatchewan,102099810 SASKATCHEWAN LTD,"Lumsden, SK S0G 3C0",6211-Retail sales supervisors,6211,Retail sales supervisors,Unknown,1.0,1.0,3
   Low Wage,Saskatchewan,102099951 Saskatchewan Ltd,"Regina, SK S4N 0N4",6322-Cooks,6322,Cooks,Unknown,1.0,4.0,3
   Low Wage,Saskatchewan,102109000 SK Ltd,"Saskatoon, SK S7K 7A9",6341-Hairstylists and barbers,6341,Hairstylists and barbers,Unknown,1.0,1.0,3
   Low Wage,Saskatchewan,102120969 Saskatchewan Ltd.,"Leader, SK S0N 1H0","6331-Butchers, meat cutters and fishmongers - retail and wholesale",6331,"Butchers, meat cutters and fishmongers - retail and wholesale",Unknown,1.0,1.0,3
   Low Wage,Saskatchewan,102134058 Saskatchewan Ltd.,"Wynyard, SK S0A 4T0","6711-Food counter attendants, kitchen helpers and related support occupations",6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,1.0,2.0,3
   Low Wage,Saskatchewan,102135778 SASKATCHEWAN INC.,"Cupar, SK S0G 0Y0",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,3
   Low Wage,Saskatchewan,102137810 Saskatchewan Ltd,"Moose Jaw, SK S6H 1G6",6731-Light duty cleaners,6731,Light duty cleaners,Unknown,1.0,2.0,3
   Low Wage,Saskatchewan,12436833 Canada Inc.,"Regina, SK S4W 0A3",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,Saskatchewan,609140 Saskatchewan Ltd,"Saskatoon, SK S7L 0Y7",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,Saskatchewan,609140 Saskatchewan Ltd,"Saskatoon, SK S7L 0Y7","6711-Food counter attendants, kitchen helpers and related support occupations",6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,1.0,1.0,3
   Low Wage,Saskatchewan,610935 Saskatchewan Ltd.,"Saskatoon, SK S7M 5P2",6322-Cooks,6322,Cooks,Unknown,1.0,2.0,3
   Low Wage,Saskatchewan,610935 Saskatchewan Ltd.,"Saskatoon, SK S7M 5P2","6711-Food counter attendants, kitchen helpers and related support occupations",6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,1.0,1.0,3
   Low Wage,Saskatchewan,6846068 Canada Inc.,"Indian Head, SK S0G 2K0","6711-Food counter attendants, kitchen helpers and related support occupations",6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,1.0,1.0,3
   Low Wage,Saskatchewan,ABSANI enterprises Ltd,"Indianhead, SK S0G 2K0","6711-Food counter attendants, kitchen helpers and related support occupations",6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,1.0,3.0,3
   Low Wage,Saskatchewan,Battleford Windsor Hotel Ltd.,"Battleford, SK S0M 0E0",6513-Food and beverage servers,6513,Food and beverage servers,Unknown,1.0,1.0,3
   Low Wage,Saskatchewan,Brigadier Equities Ltd.,"Meadow Lake, SK S9X 1Y8",6512-Bartenders,6512,Bartenders,Unknown,1.0,1.0,3
   Low Wage,Saskatchewan,Canalta Food Services Ltd.,"Unity, SK S0K 4L0",6311-Food service supervisors,6311,Food service supervisors,Unknown,24.0,48.0,3
   Low Wage,Saskatchewan,Chung's Place Ltd.,"Saskatoon, SK S7L 1A9",6322-Cooks,6322,Cooks,Unknown,2.0,2.0,3
   Low Wage,Saskatchewan,Citylife Investment Corp,"Saskatoon, SK S7L 6A2",7611-Construction trades helpers and labourers,7611,Construction trades helpers and labourers,Unknown,1.0,3.0,3
   Low Wage,Saskatchewan,Commutron Industries Ltd.,"Elbow, SK S0H 1J0","9523-Electronics assemblers, fabricators, inspectors and testers",9523,"Electronics assemblers, fabricators, inspectors and testers",Unknown,1.0,1.0,3
   Low Wage,Saskatchewan,Concorde Food Services (1996) Ltd.,"Saskatoon, SK S7H 0T2",6311-Food service supervisors,6311,Food service supervisors,Unknown,9.0,9.0,3
   Low Wage,Saskatchewan,Dean's Transport Ltd,"Loon Lake, SK S0M 1L0","6622-Store shelf stockers, clerks and order fillers",6622,"Store shelf stockers, clerks and order fillers",Unknown,1.0,1.0,3
   Low Wage,Saskatchewan,DIAMOND CONSTRUCTION INC.,"Regina, SK S4R 2K4","7284-Plasterers, drywall installers and finishers and lathers",7284,"Plasterers, drywall installers and finishers and lathers",Unknown,1.0,2.0,3
   Low Wage,Saskatchewan,Dingwall Guitars Inc.,"Saskatoon, SK S7K 0W1",5244-Artisans and craftspersons,5244,Artisans and craftspersons,Unknown,1.0,1.0,3
   Low Wage,Saskatchewan,DNB Food Services Inc,"Saskatoon, SK S7K 5S6",6322-Cooks,6322,Cooks,Unknown,1.0,3.0,3
   Low Wage,Saskatchewan,DPZ Saskatoon LTd.,"Saskatoon, SK S7N 2K6","6711-Food counter attendants, kitchen helpers and related support occupations",6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,2.0,2.0,3
   Low Wage,Saskatchewan,E & E FOOD SERVICE LTD.,"Regina, SK S4P 3Y6",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,Saskatchewan,E&E Construction and Landscaping Ltd.,"Regina, SK S4S 5L1",1221-Administrative officers,1221,Administrative officers,Unknown,1.0,1.0,3
   Low Wage,Saskatchewan,Eden Japanese Restaurant,"Regina, SK S4R 7M2",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,Saskatchewan,Emrose Cleaning Service Ltd.,"Saskatoon, SK S7L 4Y7",6731-Light duty cleaners,6731,Light duty cleaners,Unknown,1.0,1.0,3
   Low Wage,Saskatchewan,ERA Holdings LTD,"Regina, SK S4R 8C5",6322-Cooks,6322,Cooks,Unknown,1.0,3.0,3
   Low Wage,Saskatchewan,FRIENDS HOSPITALITY LTD.,"Saskatoon, SK S7W 1E8",6322-Cooks,6322,Cooks,Unknown,1.0,2.0,3
   Low Wage,Saskatchewan,Full Mug Concepts Inc.,"Saskatoon, SK S7J 2G2",6322-Cooks,6322,Cooks,Unknown,1.0,3.0,3
   Low Wage,Saskatchewan,Great Plains Hospitality Limited Partnership,"Emerald Park, SK S4L 1B6",6312-Executive housekeepers,6312,Executive housekeepers,Unknown,1.0,2.0,3
   Low Wage,Saskatchewan,Green Lake Gas and Grocery Ltd,"Green Lake, SK S0M 1B0",6611-Cashiers,6611,Cashiers,Unknown,1.0,1.0,3
   Low Wage,Saskatchewan,GreenX Hauling inc.,"estevan, SK S4A 1P8",1221-Administrative officers,1221,Administrative officers,Unknown,1.0,1.0,3
   Low Wage,Saskatchewan,GTR Oilfield Services Inc,"MEADOW LAKE, SK S9X 1Y6",6315-Cleaning supervisors,6315,Cleaning supervisors,Unknown,1.0,1.0,3
   Low Wage,Saskatchewan,GTR Oilfield Services Inc,"MEADOW LAKE, SK S9X 1Y6",6731-Light duty cleaners,6731,Light duty cleaners,Unknown,1.0,1.0,3
   Low Wage,Saskatchewan,Hanmam Enterprises Ltd.,"Moose Jaw, SK S6J 1L4","6313-Accommodation, travel, tourism and related services supervisors",6313,"Accommodation, travel, tourism and related services supervisors",Unknown,1.0,1.0,3
   Low Wage,Saskatchewan,Haryanvi Brothers Ltd (HBL),"Lloydminster, SK S9V 0W7",6211-Retail sales supervisors,6211,Retail sales supervisors,Unknown,1.0,2.0,3
   Low Wage,Saskatchewan,India House Restaurant LTD.,"Regina, SK S4S 3R6",6322-Cooks,6322,Cooks,Unknown,1.0,4.0,3
   Low Wage,Saskatchewan,JK KOO Enterprise Ltd.,"Indian Head, SK S0G 2K0",6211-Retail sales supervisors,6211,Retail sales supervisors,Unknown,1.0,1.0,3
   Low Wage,Saskatchewan,Kodellas Holdings Ltd.,"Regina, SK S4P 3X3",6322-Cooks,6322,Cooks,Unknown,1.0,2.0,3
   Low Wage,Saskatchewan,Koenders Mfg (1997) Ltd.,"ENGLEFELD, SK S0K 1N0",9422-Plastics processing machine operators,9422,Plastics processing machine operators,Unknown,1.0,4.0,3
   Low Wage,Saskatchewan,Let's Sushi,"REGINA, SK S4X 4N9",6322-Cooks,6322,Cooks,Unknown,1.0,3.0,3
   Low Wage,Saskatchewan,Lynch Property Services Inc.,"Regina, SK S4N 5A5",8612-Landscaping and grounds maintenance labourers,8612,Landscaping and grounds maintenance labourers,Unknown,1.0,5.0,3
   Low Wage,Saskatchewan,M S.KIM Enterprise LTD.,"Swift Current, SK S9H 3S8",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,Saskatchewan,Mf General Restaurant Ltd,"Regina, SK S4X 0P9","6711-Food counter attendants, kitchen helpers and related support occupations",6711,"Food counter attendants, kitchen helpers and related support occupations",Unknown,1.0,4.0,3
   Low Wage,Saskatchewan,Miami Subs & Pasta Ltd,"Regina, SK S4P 1Y3",6322-Cooks,6322,Cooks,Unknown,1.0,4.0,3
   Low Wage,Saskatchewan,New Era Janitorial Services Inc,"Saskatoon, SK S7K 7G5",6731-Light duty cleaners,6731,Light duty cleaners,Unknown,1.0,2.0,3
   Low Wage,Saskatchewan,Northgate Animal Hospital Inc.,"Regina, SK S4R 7W3",3213-Animal health technologists and veterinary technicians,3213,Animal health technologists and veterinary technicians,Unknown,1.0,1.0,3
   Low Wage,Saskatchewan,Pawn Prophet Corporation,"Debden, SK S0J 0S0",6211-Retail sales supervisors,6211,Retail sales supervisors,Unknown,1.0,1.0,3
   Low Wage,Saskatchewan,PGG Investment Properties Ltd.,"Rosetown, SK S0L 2V0",6312-Executive housekeepers,6312,Executive housekeepers,Unknown,1.0,1.0,3
   Low Wage,Saskatchewan,PGG Investment Properties Ltd.,"Rosetown, SK S0L 2V0",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,Saskatchewan,Pho Milu Vietnamese Beef Noodle Soup Inc,"Regina, SK S4N 0R2",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,Saskatchewan,Pro-Western Mechanical Ltd.,"Saskatoon, SK S7P 0C5",7611-Construction trades helpers and labourers,7611,Construction trades helpers and labourers,Unknown,1.0,5.0,3
   Low Wage,Saskatchewan,Quick Apex Trucking Ltd.,"Saskatoon, SK S7K 1W4",7511-Transport truck drivers,7511,Transport truck drivers,Unknown,1.0,1.0,3
   Low Wage,Saskatchewan,Rick’s Place Restaurant Ltd.,"Humboldt, SK S0K 2A0",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,Saskatchewan,Seal-It Up Roofing Ltd.,"Regina, SK S4N 5W5",7291-Roofers and shinglers,7291,Roofers and shinglers,Unknown,1.0,5.0,3
   Low Wage,Saskatchewan,Shiro Holdings Inc.,"Saskatoon, SK S7H 0R1",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,Saskatchewan,Shree Beauty And Brow Care Inc.,"Regina, SK S4N 6E4",6341-Hairstylists and barbers,6341,Hairstylists and barbers,Unknown,1.0,2.0,3
   Low Wage,Saskatchewan,SKYWAY BRANDS REGINA INC.,"REGINA, SK S4W 1B3",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,Saskatchewan,SM Saskatoon Restaurant Inc.,"Saskatoon, SK S7H 0T2",6322-Cooks,6322,Cooks,Unknown,1.0,4.0,3
   Low Wage,Saskatchewan,Spice Hospitality Inc.,"Saskatoon, SK S7N  1B",6322-Cooks,6322,Cooks,Corporation,1.0,1.0,3
   Low Wage,Saskatchewan,SRS Property Mgmt Corporation,"Regina, SK S4R 2R1",6315-Cleaning supervisors,6315,Cleaning supervisors,Unknown,2.0,2.0,3
   Low Wage,Saskatchewan,Star House Enterprise Ltd,"Prince Albert, SK S6V 5G1",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,3
   Low Wage,Saskatchewan,Star House Enterprise Ltd,"Prince Albert, SK S6V 5G1",6322-Cooks,6322,Cooks,Unknown,1.0,2.0,3
   Low Wage,Saskatchewan,Sushi Raku Japanese Cuisine,"Saskatoon, SK S7M 0M8",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,3
   Low Wage,Saskatchewan,SWADESH RESTAURANT,"Saskatoon, SK S7M 0V2",6513-Food and beverage servers,6513,Food and beverage servers,Unknown,1.0,1.0,3
   Low Wage,Saskatchewan,Temsland-Maurice Holdings Ltd.,"Esterhazy, SK S0A 0X0",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,3
   Low Wage,Saskatchewan,Temsland-Maurice Holdings Ltd.,"Esterhazy, SK S0A 0X0",6312-Executive housekeepers,6312,Executive housekeepers,Unknown,1.0,1.0,3
   Low Wage,Saskatchewan,Top Shot Concrete Inc.,"Saskatoon, SK S7P 0C7",7282-Concrete finishers,7282,Concrete finishers,Unknown,1.0,2.0,3
   Low Wage,Saskatchewan,Tristar Foods Ltd,"Esterhazy, SK S0A 0X0",6311-Food service supervisors,6311,Food service supervisors,Unknown,1.0,1.0,3
   Low Wage,Saskatchewan,Urban Parathas Restaurant Ltd.,"Regina, SK S4V 3A3",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,Saskatchewan,VP Restaurant and Bar,"Saskatoon, SK S7L 1A7",6322-Cooks,6322,Cooks,Unknown,1.0,2.0,3
   Low Wage,Saskatchewan,Xiao  Mei’s Family Restaurant,"Kerrobert, SK S0L 1R0",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
   Low Wage,Saskatchewan,Yorkton Hotel Inc,"Yorkton, SK S3N 1G2",6322-Cooks,6322,Cooks,Unknown,1.0,1.0,3
  Primary Agriculture,Saskatchewan,Beck Farms,"Lang, SK S0G  2W","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",Partnership,1.0,1.0,3
  Primary Agriculture,Saskatchewan,Bradley Goettling and Errin Goettling,"Macoun, SK S0C 1P0",8431-General farm workers,8431,General farm workers,Partnership,1.0,1.0,3
  Primary Agriculture,Saskatchewan,CANMAR FARMS INDIAN HEAD LTD.,"Regina, SK S4W 1B7","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",Unknown,1.0,2.0,3
  Primary Agriculture,Saskatchewan,CANMAR FARMS INDIAN HEAD LTD.,"Regina, SK S4W 1B7",8431-General farm workers,8431,General farm workers,Unknown,1.0,2.0,3
  Primary Agriculture,Saskatchewan,Ceylon Gap Feeders Inc.,"Ceylon, SK S0C 0T0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",Unknown,1.0,3.0,3
  Primary Agriculture,Saskatchewan,CRO Holdings Ltd,"Eastend, SK S0N 0T0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",Corporation,1.0,1.0,3
  Primary Agriculture,Saskatchewan,Dietrich Farms Ltd.,"Mendham, NW-21-20-27 W3rd, SK S0N 1P0",8431-General farm workers,8431,General farm workers,Unknown,1.0,1.0,3
  Primary Agriculture,Saskatchewan,Frederick Farms LTD,"Watson, SK S0K 4V0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",Unknown,1.0,4.0,3
  Primary Agriculture,Saskatchewan,GDM Farms Ltd.,"Kincaid, SK S0H 2J0",8431-General farm workers,8431,General farm workers,Unknown,1.0,2.0,3
  Primary Agriculture,Saskatchewan,Geerts Farms Ltd,"Kamsack, SK S0A 1S0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",Unknown,1.0,1.0,3
  Primary Agriculture,Saskatchewan,Hire Yield Ag Solutions Inc.,"Arcola, SK S0C 0G0",8431-General farm workers,8431,General farm workers,Unknown,1.0,2.0,3
  Primary Agriculture,Saskatchewan,Kattle Kountry MORTLACH INC,"Mortlach, SK S0H 3E0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",Unknown,1.0,1.0,3
  Primary Agriculture,Saskatchewan,KF Kambeitz Farms Inc.,"Regina, SK S4P 0S7","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",Unknown,1.0,2.0,3
  Primary Agriculture,Saskatchewan,Little Rainbow Ranch Ltd.,"Moosomin, SK S0G 3N0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",Unknown,1.0,2.0,3
  Primary Agriculture,Saskatchewan,LUMEC FARMS LTD,"Leask, SK S0J 1M0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",Unknown,1.0,3.0,3
  Primary Agriculture,Saskatchewan,LUMEC FARMS LTD,"Leask, SK S0J 1M0",8431-General farm workers,8431,General farm workers,Unknown,1.0,3.0,3
  Primary Agriculture,Saskatchewan,Mayview Farms Ltd,"Weyburn, SK S4H 2J8",8431-General farm workers,8431,General farm workers,Unknown,1.0,1.0,3
  Primary Agriculture,Saskatchewan,MCF Holdings Ltd. Operating as NBI Feedyards Pipestone,"Peebles, SK S0G 3V0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",Unknown,1.0,1.0,3
  Primary Agriculture,Saskatchewan,Olypork Limited Partnership,"Humboldt, SK S0K 2A0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",Sole Proprietorship,1.0,3.0,3
  Primary Agriculture,Saskatchewan,Prairie Dome Enterprises,"Yorkton, SK S3N 2V6",8431-General farm workers,8431,General farm workers,Unknown,1.0,4.0,3
  Primary Agriculture,Saskatchewan,Quill Creek Bison Limited,"QUILL LAKE, SK S0A 3E0",8431-General farm workers,8431,General farm workers,Unknown,1.0,4.0,3
  Primary Agriculture,Saskatchewan,Reach International Recruitment & Immigration Inc.,"Regina, SK S4S 5S8","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",Unknown,1.0,1.0,3
  Primary Agriculture,Saskatchewan,Salisbury Holdings Ltd,"Sturgis, SK S0A 4A0",8431-General farm workers,8431,General farm workers,Unknown,1.0,2.0,3
  Primary Agriculture,Saskatchewan,Sayers Seed Cleaning Ltd.,"Delmas, SK S0M 0P0",8431-General farm workers,8431,General farm workers,Unknown,1.0,1.0,3
  Primary Agriculture,Saskatchewan,Serhan Lands Ltd.,"Hudson Bay, SK S0E 0Y0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",Corporation,1.0,1.0,3
  Primary Agriculture,Saskatchewan,Singer Enterprises Inc.,"Biggar, SK S0K 0M0",8431-General farm workers,8431,General farm workers,Unknown,1.0,2.0,3
  Primary Agriculture,Saskatchewan,Stone Barn Farm Ltd,"Hodgeville, SK S0H 2B0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",Unknown,1.0,1.0,3
  Primary Agriculture,Saskatchewan,Stone Farms Inc,"Davidson, SK S0G 1A0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",Unknown,1.0,1.0,3
  Primary Agriculture,Saskatchewan,Welsch Farms Inc.,"Cut Knife, Sk, SK S0M 0N0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",Unknown,1.0,1.0,3
  Primary Agriculture,Saskatchewan,Wilson Grains Ltd.,"Swift Current, SK S9H 4V2",8431-General farm workers,8431,General farm workers,Unknown,1.0,2.0,3
 Global Talent Stream,Saskatchewan,Viamo Inc.,"Saskatoon, SK S7N 3R2",2175-Web designers and developers,2175,Web designers and developers,Unknown,1.0,1.0,3
    High Wage,Alberta,10192821 Canada inc,"Calgary, AB T3E 0A2",1221-Administrative officers,1221,Administrative officers,Unknown,1.0,1.0,3
